train 8204 images, use 120.54929709434509 seconds, loss 7.121920900677147
train 8404 images, use 123.40328335762024 seconds, loss 7.107146512656752
train 8604 images, use 126.2939465045929 seconds, loss 7.111859271406685
train 8804 images, use 129.14915776252747 seconds, loss 7.116408132673068
train 9004 images, use 132.03876328468323 seconds, loss 7.1108834171274
train 9204 images, use 134.9730305671692 seconds, loss 7.098977093329956
train 9404 images, use 137.85552525520325 seconds, loss 7.096778753916828
train 9604 images, use 140.85306882858276 seconds, loss 7.091028402141489
train 9804 images, use 143.9623806476593 seconds, loss 7.083435779051524
train 10004 images, use 146.8261580467224 seconds, loss 7.098434230168279
train 10204 images, use 149.89944195747375 seconds, loss 7.102770050631421
train 10404 images, use 152.88127756118774 seconds, loss 7.098627148959198
train 10604 images, use 155.79647636413574 seconds, loss 7.092364314949171
train 10804 images, use 158.66551113128662 seconds, loss 7.108837894163337
train 11004 images, use 161.53946590423584 seconds, loss 7.117729192079846
train 11204 images, use 164.42728090286255 seconds, loss 7.105824186961877
train 11404 images, use 167.41945791244507 seconds, loss 7.099219238315023
train 11604 images, use 170.67472553253174 seconds, loss 7.105942819588436
train 11804 images, use 173.52109837532043 seconds, loss 7.099994475885135
train 12004 images, use 176.51398348808289 seconds, loss 7.1001781367763215
train 12204 images, use 179.39163756370544 seconds, loss 7.0945890818089055
train 12404 images, use 182.41049075126648 seconds, loss 7.099707146408787
train 12604 images, use 185.4088752269745 seconds, loss 7.091767399765665
train 12804 images, use 188.337984085083 seconds, loss 7.093116018360366
train 13004 images, use 191.3921024799347 seconds, loss 7.100238525724499
train 13204 images, use 194.25195908546448 seconds, loss 7.091654373995107
train 13404 images, use 197.57775378227234 seconds, loss 7.09318799052503
train 13604 images, use 200.58566451072693 seconds, loss 7.0935157774512305
train 13804 images, use 203.5644941329956 seconds, loss 7.087255552583747
train 14004 images, use 206.5056869983673 seconds, loss 7.0805944732126
train 14204 images, use 209.48518633842468 seconds, loss 7.080062699999224
train 14404 images, use 212.39621710777283 seconds, loss 7.080143151632089
train 14604 images, use 215.39458012580872 seconds, loss 7.08530812582403
train 14804 images, use 218.39241671562195 seconds, loss 7.078850700122997
train 15004 images, use 221.3912434577942 seconds, loss 7.081696764127151
train 15204 images, use 224.36891770362854 seconds, loss 7.088507920440907
train 15404 images, use 227.33750915527344 seconds, loss 7.091397916091565
train 15604 images, use 230.27442121505737 seconds, loss 7.092712583494822
train 15804 images, use 233.2491536140442 seconds, loss 7.08260749493111
train 16004 images, use 236.2187225818634 seconds, loss 7.093786354856691
train 16204 images, use 239.21711421012878 seconds, loss 7.106818090730806
train 16404 images, use 242.20462250709534 seconds, loss 7.113399892551384
train 16604 images, use 245.15269446372986 seconds, loss 7.115515685911238
train 16804 images, use 248.1637511253357 seconds, loss 7.108753997802394
train 17004 images, use 251.17575979232788 seconds, loss 7.105440464862539
train 17204 images, use 254.04279947280884 seconds, loss 7.101935933476988
train 17404 images, use 257.0162513256073 seconds, loss 7.102221775923253
train 17604 images, use 260.03480672836304 seconds, loss 7.096287127694234
train 17804 images, use 263.3275046348572 seconds, loss 7.0975466945609424
train 18004 images, use 266.1962950229645 seconds, loss 7.0943656887996465
train 18204 images, use 269.18357038497925 seconds, loss 7.097030669751926
train 18404 images, use 272.2275187969208 seconds, loss 7.093535654327757
train 18604 images, use 275.23777866363525 seconds, loss 7.092381615310216
train 18804 images, use 278.22064328193665 seconds, loss 7.101233402080913
train 19004 images, use 281.0868697166443 seconds, loss 7.092823028150532
train 19204 images, use 284.1254885196686 seconds, loss 7.092941299360129
train 19404 images, use 287.05143189430237 seconds, loss 7.0829391872475
train 19604 images, use 290.0233385562897 seconds, loss 7.084767794606638
train 19804 images, use 293.02605414390564 seconds, loss 7.082131623824598
train 20004 images, use 295.9584493637085 seconds, loss 7.079231629498907
train 20204 images, use 298.90781688690186 seconds, loss 7.074179301529486
train 20404 images, use 301.8694016933441 seconds, loss 7.068531992446204
train 20604 images, use 304.824679851532 seconds, loss 7.060824964692967
train 20804 images, use 308.0166108608246 seconds, loss 7.055441499455348
train 21004 images, use 311.05713391304016 seconds, loss 7.060093053825829
train 21204 images, use 314.1682949066162 seconds, loss 7.0599832696786065
train 21404 images, use 317.1688964366913 seconds, loss 7.062103908080246
train 21604 images, use 320.018869638443 seconds, loss 7.058997430886572
train 21804 images, use 323.0936059951782 seconds, loss 7.051742492127488
train 22004 images, use 326.01803946495056 seconds, loss 7.048383904983242
train 22204 images, use 328.8923165798187 seconds, loss 7.05398102206653
train 22404 images, use 331.77860498428345 seconds, loss 7.054660254814761
train 22604 images, use 334.7435026168823 seconds, loss 7.058324967041052
train 22804 images, use 337.70554542541504 seconds, loss 7.056815504306494
train 23004 images, use 340.68783473968506 seconds, loss 7.056529763168934
train 23204 images, use 343.6174738407135 seconds, loss 7.053665282263175
train 23404 images, use 346.539986371994 seconds, loss 7.055062950828755
train 23604 images, use 349.5114965438843 seconds, loss 7.059462855717402
train 23804 images, use 352.51381945610046 seconds, loss 7.063264952521892
train 24004 images, use 355.7429759502411 seconds, loss 7.060195775210401
train 24204 images, use 358.7077965736389 seconds, loss 7.061876157469806
train 24404 images, use 361.7540981769562 seconds, loss 7.056897102663143
train 24604 images, use 364.6160476207733 seconds, loss 7.0564705203487135
train 24804 images, use 367.66807889938354 seconds, loss 7.0570580821600855
train 25004 images, use 370.6864228248596 seconds, loss 7.0495799590266826
train 25204 images, use 373.64388847351074 seconds, loss 7.047544611357235
train 25404 images, use 376.61430382728577 seconds, loss 7.04505989568247
train 25604 images, use 379.64900255203247 seconds, loss 7.046488093020804
train 25804 images, use 382.6432213783264 seconds, loss 7.047634020115157
train 26004 images, use 385.59873390197754 seconds, loss 7.040492548580648
train 26204 images, use 388.6367197036743 seconds, loss 7.034800860462244
train 26404 images, use 391.72710371017456 seconds, loss 7.03480950749054
train 26604 images, use 394.75067162513733 seconds, loss 7.035731919409995
train 26804 images, use 397.7438404560089 seconds, loss 7.03753663725335
train 27004 images, use 400.7456614971161 seconds, loss 7.035416922660024
train 27204 images, use 403.60822677612305 seconds, loss 7.037262247725818
train 27404 images, use 406.619788646698 seconds, loss 7.038879681150258
train 27604 images, use 409.49291038513184 seconds, loss 7.034271935619019
train 27804 images, use 412.45250725746155 seconds, loss 7.033757748474529
train 28004 images, use 415.47218346595764 seconds, loss 7.027393740752669
train 28204 images, use 418.3845500946045 seconds, loss 7.027224497697398
train 28404 images, use 421.3498125076294 seconds, loss 7.031314083864171
train 28604 images, use 424.3415017127991 seconds, loss 7.0295884859158555
train 28804 images, use 427.20804357528687 seconds, loss 7.029352890711896
train 29004 images, use 430.13655829429626 seconds, loss 7.026361032071129
train 29204 images, use 433.0459716320038 seconds, loss 7.022845530152419
train 29404 images, use 435.9866273403168 seconds, loss 7.019052177805442
train 29604 images, use 438.9097943305969 seconds, loss 7.021050978249648
train 29804 images, use 441.83815240859985 seconds, loss 7.014842862804219
train 30004 images, use 444.8121955394745 seconds, loss 7.016534730939031
train 30204 images, use 447.79111409187317 seconds, loss 7.023109602970782
train 30404 images, use 450.71845865249634 seconds, loss 7.026227492316714
train 30604 images, use 453.66363739967346 seconds, loss 7.023575880431842
train 30804 images, use 456.6276276111603 seconds, loss 7.025676255929133
train 31004 images, use 459.59828996658325 seconds, loss 7.030292663465651
train 31204 images, use 462.5847568511963 seconds, loss 7.035325605658133
train 31404 images, use 465.5376784801483 seconds, loss 7.0371798549342754
train 31604 images, use 468.496298789978 seconds, loss 7.041399100714773
train 31804 images, use 471.4333062171936 seconds, loss 7.043423505398769
train 32004 images, use 474.4042794704437 seconds, loss 7.039248135105666
train 32204 images, use 477.36569356918335 seconds, loss 7.035851670707628
train 32404 images, use 480.3056845664978 seconds, loss 7.0377256578867655
train 32604 images, use 483.2884683609009 seconds, loss 7.034806317206512
train 32804 images, use 486.192574262619 seconds, loss 7.0339568012067675
train 33004 images, use 489.1218214035034 seconds, loss 7.032506660984895
train 33204 images, use 492.0873656272888 seconds, loss 7.028524049611817
train 33404 images, use 495.0361886024475 seconds, loss 7.028318761658794
train 33604 images, use 497.9944980144501 seconds, loss 7.02350814658612
train 33804 images, use 500.937876701355 seconds, loss 7.025495848946813
train 34004 images, use 503.8599510192871 seconds, loss 7.024107273495413
train 34204 images, use 506.8476858139038 seconds, loss 7.029424178491585
train 34404 images, use 509.8360514640808 seconds, loss 7.026639849259337
train 34604 images, use 512.7328329086304 seconds, loss 7.0272044659735595
train 34804 images, use 515.6703591346741 seconds, loss 7.027142266779487
train 35004 images, use 518.6164915561676 seconds, loss 7.025108876091579
train 35204 images, use 521.5414934158325 seconds, loss 7.0246250886073085
train 35404 images, use 524.4809501171112 seconds, loss 7.02309714084667
train 35604 images, use 527.421758890152 seconds, loss 7.018697845898326
train 35804 images, use 530.3632810115814 seconds, loss 7.016498938668936
train 36004 images, use 533.5156409740448 seconds, loss 7.016426163219235
train 36204 images, use 536.6352469921112 seconds, loss 7.016276686685674
train 36404 images, use 539.6348128318787 seconds, loss 7.016511398117717
train 36604 images, use 542.6068353652954 seconds, loss 7.014197150297411
train 36804 images, use 545.5738730430603 seconds, loss 7.011810147303701
train 37004 images, use 548.4305953979492 seconds, loss 7.011543542314184
train 37204 images, use 551.4066324234009 seconds, loss 7.006777166551324
train 37404 images, use 554.2508518695831 seconds, loss 7.004589850533916
train 37604 images, use 557.2432262897491 seconds, loss 7.000990848215659
train 37804 images, use 560.0716676712036 seconds, loss 6.999216243151735
train 38004 images, use 563.0313799381256 seconds, loss 6.999434959321392
train 38204 images, use 565.9304740428925 seconds, loss 6.998163230991743
train 38404 images, use 568.9481866359711 seconds, loss 6.994745951112522
train 38604 images, use 571.8960499763489 seconds, loss 6.994088689198002
train 38804 images, use 574.8645226955414 seconds, loss 6.988655887493471
train 39004 images, use 577.8879942893982 seconds, loss 6.981628835916372
train 39204 images, use 580.9101753234863 seconds, loss 6.9790324468475
train 39404 images, use 583.9037070274353 seconds, loss 6.977373108291984
train 39604 images, use 586.849203824997 seconds, loss 6.976047635535909
train 39804 images, use 589.6663775444031 seconds, loss 6.974020410544715
train 40004 images, use 592.623752117157 seconds, loss 6.9733221530080005
train 40204 images, use 595.6278159618378 seconds, loss 6.974846062779284
train 40404 images, use 598.5619835853577 seconds, loss 6.974019651282213
train 40604 images, use 601.5315566062927 seconds, loss 6.972018262055843
train 40804 images, use 604.5323159694672 seconds, loss 6.9718916050898425
train 41004 images, use 607.5509793758392 seconds, loss 6.971540874724178
train 41204 images, use 610.5694990158081 seconds, loss 6.969444474683783
train 41404 images, use 613.5192167758942 seconds, loss 6.971487072107873
train 41604 images, use 616.4362905025482 seconds, loss 6.967299430972222
train 41804 images, use 619.3403091430664 seconds, loss 6.96691665556346
train 42004 images, use 622.2146110534668 seconds, loss 6.963641605270951
train 42204 images, use 625.115109205246 seconds, loss 6.962584839084548
